Fecha_extraccion;Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo venta;Rem;Horario;Tipo_servicio
01/08/2020;MADRID;PARLA                    ;28980;AVENIDA DE LAS LAGUNAS, 1;N;31/07/2020 14:30;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;AVENIDA DE LAS ESTACIONES, 2;D;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VALDEMORILLO             ;28210;CARRETERA M-600 KM. 14;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;COSLADA                  ;28820;AVDA. JOSE GARATE, 2;N;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COSLADA                  ;28820;AVENIDA CONSTITUCION, 30;N;01/08/2020 00:00;1,229;BP COSLADA - AV CONSTITUCION;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MECO                     ;28880;AV. DE MADRID 51;N;01/08/2020 00:00;1,229;BP MECO;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;CIEMPOZUELOS             ;28350;CARRETERA M-414 KM. 42,100;N;31/07/2020 15:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;AV MARTIN LUTHER KING, S/N ESQUINA M-216;N;01/08/2020 00:00;1,229;BP SAN FERNANDO - M LUTHER KING;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;AVENIDA CONSTITUCION, 167;I;29/07/2020 09:29;1,229;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCORCON                 ;28922;AVENIDA MOSTOLES, 16;N;01/08/2020 00:00;1,229;BP MOSTOLES II;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28019;PS DE LA ERMITA DEL SANTO  S/N;N;01/08/2020 00:00;1,229;BP FERMIN FERNANDEZ;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;HUMANES DE MADRID        ;28970;AVENIDA LA INDUSTRIA, S/N;I;27/07/2020 14:18;1,229;REPSOL HUMANES;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;COSLADA                  ;28820;AVENIDA SAN PABLO (DE), 39;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28041;AVENIDA AVDA DE ANDALUCIA KM 7,1, S/N;N;31/07/2020 10:40;1,229;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;C/ ESCOFINA S/N;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;LEGANES                  ;28914;CARRETERA M-407 KM. 1800;N;01/08/2020 00:00;1,229;BP POLVORANCA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28033;CALLE TOMAS REDONDO, 10;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28042;ZONA AEROPUERTO DE BARAJAS, TERMINAL 2, S/N;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28042;ZONA PLATAFORMA AEROPUERTO BARAJAS T123, S/N;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COSLADA                  ;28820;AVENIDA SAN PABLO, 26;D;01/08/2020 00:00;1,229;BP COSLADA - AV SAN PABLO;P;OM;L-D: 05:00-23:00;L-D: 05:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28042;AVENIDA HISPANIDAD, 44;D;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28042;ZONA AEROPUERTO DE BARAJAS, T4, S/N;I;01/08/2020 00:00;1,229;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;CARRETERA BARAJAS KM. S/N;N;01/08/2020 00:00;1,229;BP JUNCAL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GUADARRAMA               ;28440;CALLE LOS ESCORIALES, 5;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;AVENIDA DE LA CONSTITUCION, 262;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PARACUELLOS DE JARAMA    ;28860;CALLE PASEO DE LAS CAMELIAS, 2;I;01/08/2020 08:46;1,229;BP;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28055;CALLE FRANCISCO UMBRAL, 2;N;31/07/2020 15:00;1,229;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COLLADO MEDIANO          ;28450;AVENIDA BUENOS AIRES, SN;N;31/07/2020 14:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28032;CALLE VERSALLES, 23;N;31/07/2020 10:40;1,229;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MOSTOLES                 ;28938;CALLE E, 12;N;01/08/2020 10:21;1,229;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28055;GLORIETA JOSE LUIS FERNANDEZ DEL AMO, SN;N;31/07/2020 15:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28055;AVENIDA FRANCISCO JAVIER SAENZ DE OIZA, ESQUINA GLORIETA JUAN DE HARO, 5;N;31/07/2020 15:00;1,229;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MORALZARZAL              ;28411;CALLE LAGO ONTARIO, 24;D;31/07/2020 11:54;1,229;CEPSA;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
01/08/2020;MADRID;MADRID                   ;28033;PASEO DEL MAR CASPIO, S,N;D;27/07/2020 10:06;1,230;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28025;AVENIDA DE LOS POBLADOS, SN;N;01/08/2020 20:45;1,234;GALP;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
01/08/2020;MADRID;VALDEMORO                ;28340;CALLE NARCISO MONTURIOL, 32;D;27/07/2020 18:39;1,234;BP POLIGONO ROMPECUBAS;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VALDEMORO                ;28340;PASEO JUNCAREJO/CL DE AGORA, 0;N;26/07/2020 22:18;1,234;BP VALDEMORO;P;dm;L: 06:00-00:00;L: 06:00-00:00 (A)
01/08/2020;MADRID;MADRID                   ;28005;CALLE SEGOVIA C/V A PASEO VIRGEN DEL PUERTO, S/N;N;01/08/2020 00:00;1,234;CEPSA;P;OM;"L-V: 07:00-21:00; S: 08:00-14:00";"L-V: 07:00-21:00 (A); S: 08:00-14:00 (A)"
01/08/2020;MADRID;MADRID                   ;28027;CALLE HERNANDEZ TEJADA, S/N ESQ. AGASTIA, S/N (A-2 KM 5,1), S,N;D;01/08/2020 06:00;1,234;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;CERCEDA                  ;28412;CTRA. 607 (DE COLMENAR A NAVACERRADA) km 48,2;D;01/08/2020 11:29;1,234;SHELL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28042;GLORIETA YUCATAN, S/N;D;01/08/2020 06:00;1,234;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28802;CALLE AVENIDA MADRID ESQUINA CARLOS III, SN;N;01/08/2020 20:45;1,234;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;VALDEMORO                ;28340;CALLE ROSALIA DE CASTRO, 14;D;24/07/2020 07:46;1,234;BP;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28019;CALLE ANTONIO LÓPEZ, 8;N;20/07/2020 17:48;1,235;COMERCIAL SAMA;P;dm;"L-V: 07:00-22:00; S: 08:00-15:00";"L-V: 07:00-22:00 (A); S: 08:00-15:00 (A)"
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;CR N-2, 16,3;D;01/08/2020 00:00;1,235;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SAN FERNANDO DE HENARES  ;28830;CR N-2, 16,3;I;01/08/2020 00:00;1,235;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;TIELMES                  ;28550;AVENIDA FERROCARRIL (DEL), 1;D;31/07/2020 07:23;1,239;TIELMES S.L.;P;dm;"L-V: 06:00-23:00; S-D: 07:00-22:59";"L-V: 06:00-23:00 (A); S-D: 07:00-22:59 (A)"
01/08/2020;MADRID;PINTO                    ;28320;CARRETERA M-841 KM. 3,5;I;29/07/2020 02:00;1,239;CEPSA;P;dm;"L-V: 06:00-22:00; S: 06:00-14:00";"L-V: 06:00-22:00 (A); S: 06:00-14:00 (A)"
01/08/2020;MADRID;MOSTOLES                 ;28935;CR A-5, 21;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;FUENTIDUEÑA DE TAJO      ;28597;CARRETERA N III KM. 68,500;D;31/07/2020 14:00;1,239;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SOTO DEL REAL            ;28791;CARRETERA M-609 KM. 3;D;27/07/2020 13:56;1,239;BP SOTO I;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28806;AVENIDA JUAN CARLOS I, 44;N;01/08/2020 00:00;1,239;BP ISIDORO;P;OM;L-D: 05:30-01:00;L-D: 05:30-01:00 (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;CALLE REAL, 2;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;CHINCHON                 ;28370;CARRETERA M-311 KM. 19,4;I;27/07/2020 12:10;1,239;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28805;CR M-300 (PG.MATILLAS-PARC.A1), P.K;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28021;AVENIDA LOS ROSALES, 147;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28044;AVENIDA AVIACION, 32;D;27/07/2020 09:14;1,239;REPSOL;P;dm;L-D: 24H;L-D: 00:00-07:00 (A), 07:00-23:00 (P), 23:00-23:59 (A)
01/08/2020;MADRID;SAN MARTIN DE LA VEGA    ;28330;AVENIDA DOCTOR MANUEL JARABO (DEL), 74;I;20/07/2020 20:10;1,239;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ARGANDA                  ;28500;AVENIDA EJERCITO (DEL), 44;N;31/07/2020 06:00;1,239;BP ARGANDA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28024;CR A-5, 9;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28022;AVENIDA CANILLEJAS A VICALVARO, 147;I;27/07/2020 14:23;1,239;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;AVENIDA JUAN CARLOS I, 3;I;20/07/2020 11:34;1,239;BP EI;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;CALLE ESCOFINA, 17;N;01/08/2020 00:00;1,239;BP CARVISA ;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GRIÑON                   ;28971;M-404 km 17,8;I;28/07/2020 18:28;1,239;CEPSA;P;dm;"L-S: 07:00-22:00; D: 08:00-21:00";"L-S: 07:00-22:00 (A); D: 08:00-21:00 (A)"
01/08/2020;MADRID;MADRID                   ;28006;CL PRINCIPE DE VERGARA  106;N;20/07/2020 17:51;1,239;BP ;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;CR M-603, 14,1;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MOSTOLES                 ;28935;CR A-5, 21;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCORCON                 ;28922;CARRETERA ALCORCON-S.M.VALDEIGL. KM. 1,5;D;30/07/2020 09:56;1,239;BP SAN MARTIN;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28035;CALLE ANTONIO MACHADO, S/N;D;01/08/2020 00:00;1,239;CEPSA;P;OM;"L-V: 07:00-21:00; S: 09:30-14:30";"L-V: 07:00-21:00 (A); S: 09:30-14:30 (A)"
01/08/2020;MADRID;MADRID                   ;28002;AV DOCTOR ARCE  30;N;20/07/2020 11:35;1,239;BP ;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GALAPAGAR                ;28260;CR M-510, 1,8;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-V: 06:00-22:00;L-V: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28031;CARRETERA M-203 KM. 0,28;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCORCON                 ;28921;CARRETERA SAN MARTIN DE VALDEIGLESIAS KM. 0,300;D;30/07/2020 18:03;1,239;REPSOL;P;dm;"L-V: 06:30-23:30; S-D: 07:00-23:00";"L-V: 06:30-23:30 (P); S-D: 07:00-23:00 (P)"
01/08/2020;MADRID;ARROYOMOLINOS            ;28939;CR A-5, 23.5;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;"L: 24H (A); M-S: 00:00-10:00 (A), 10:00-19:00 (P), 19:00-23:59 (A); D: 24H (A)"
01/08/2020;MADRID;ALCORCON                 ;28925;CL AVDA DEL PINAR, S.N.;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28031;CARRETERA M-203 KM. 0,28;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-V: 06:00-22:00;L-V: 06:00-22:00 (A)
01/08/2020;MADRID;VILLAVICIOSA DE ODON     ;28670;CARRETERA M-50 KM. 66,5;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VILLAVICIOSA DE ODON     ;28670;CARRETERA M-50 KM. 66,5;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;AUTOPISTA VIA DE SERVICIO M.D. KM. 38,300;D;20/07/2020 11:35;1,239;BP EII;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALPEDRETE                ;28430;CALLE PRIMAVERA, 94;D;30/07/2020 06:00;1,239;CEPSA;P;dm;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;LOZOYUELA                ;28752;CTRA. N-I km 64,650;I;31/07/2020 14:00;1,239;SHELL;P;OM;L-D: 07:00-00:00;L-D: 07:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28011;AVDA. PORTUGAL, 16;N;01/08/2020 00:00;1,239;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;CABRERA (LA)             ;28751;AVDA. GENERALISIMO,12;N;31/07/2020 14:00;1,239;SHELL;P;OM;L-D: 07:00-00:00;L-D: 07:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28001;CALLE GOYA, 24;N;31/07/2020 14:00;1,239;SHELL;P;OM;L-D: 24H;L-D: 24H (P)
01/08/2020;MADRID;SAN LORENZO DE EL ESCORIAL;28200;CALLE JUAN DE TOLEDO, 8;D;29/07/2020 08:59;1,239;CEPSA;P;dm;L-D: 07:30-22:00;L-D: 07:30-22:00 (P)
01/08/2020;MADRID;BUITRAGO DEL LOZOYA      ;28730;PLAZA HUERTA DE LAS FLORES, 2;D;27/07/2020 21:45;1,239;CEPSA;P;dm;L-D: 08:00-22:00;L-D: 08:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28043;SILVANO, 88-90;N;30/07/2020 14:50;1,239;REPSOL;P;dm;"L-J: 06:30-00:30; V-D: 07:00-01:00";"L-J: 06:30-00:30 (A); V-D: 07:00-01:00 (A)"
01/08/2020;MADRID;CABRERA (LA)             ;28751;AVENIDA AVDA. DE LA CABRERA S/N JUNTO AL HOSTAL EL CANCHO DEL AGUILA (A-1 KM 60), S/N;N;31/07/2020 14:00;1,239;SHELL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SERNA DEL MONTE (LA)     ;28737;AUTOVIA N-1 KM. 80,200;D;27/07/2020 10:16;1,239;BP LA SERNA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCORCON                 ;28923;CALLE EBANISTAS,, 2;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28223;CARRETERA M-515 KM. 2;D;31/07/2020 15:00;1,239;SHELL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28223;CARRETERA M-515 KM. 2;I;31/07/2020 15:00;1,239;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;SOTO DEL REAL            ;28791;CARRETERA M-609 KM. 3;I;27/07/2020 13:56;1,239;BP E.S. SOTO II (IZQDO);P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCORCON                 ;28922;CARRETERA ALCORCON-S.M.VALDEIGLESIAS KM. 1,5;I;30/07/2020 10:01;1,239;BP SAN MARTIN II;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;ARANJUEZ                 ;28300;CARRETERA M-305 KM. 5;D;26/07/2020 22:17;1,239;BP LA FALUA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28049;M-607 km 17.7;D;24/07/2020 12:53;1,239;E.S. NAVALCARRO;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;AVENIDA EUROPA (C.C. LA MORALEJA), 13/15;I;01/08/2020 00:00;1,239;CEPSA;P;OM;"L-V: 07:00-23:00; S-D: 09:00-21:00";"L-V: 07:00-23:00 (A); S-D: 09:00-21:00 (A)"
01/08/2020;MADRID;PERALES DE TAJUÑA        ;28540;AUTOVIA E-901/A-3 KM. 35,2;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MOLAR (EL)               ;28710;AUTOVIA A-1 KM. 41;I;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VENTURADA                ;28729;AUTOVIA E-5/A-1 KM. 49;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28051;CALLE ALTO DEL RETIRO, 2;N;31/07/2020 01:30;1,239;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28806;AVENIDA JUAN CARLOS I, S/N;D;01/08/2020 00:00;1,239;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MOSTOLES                 ;28938;CALLE MORALEJA DE ENMEDIO, 6;D;27/07/2020 12:44;1,239;BP;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A)
01/08/2020;MADRID;MADRID                   ;28034;CARRETERA COLMENAR VIEJO KM. 10,5;D;31/07/2020 13:03;1,240;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28034;CARRETERA COLMENAR VIEJO KM. 10,5;I;31/07/2020 13:05;1,240;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;BOADILLA DEL MONTE       ;28660;CALLE CONDESA DE CHINCHÓN, 37;N;01/08/2020 20:45;1,244;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28010;CALLE SANTA ENGRACIA, 82;N;01/08/2020 06:00;1,244;CEPSA;P;OM;L-D: 24H;
01/08/2020;MADRID;BOADILLA DEL MONTE       ;28660;"CTRA. MV-5113; P.K. 1,800";D;01/08/2020 20:45;1,244;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;BOADILLA DEL MONTE       ;28660;"CTRA. MV-5113; P.K. 1,800";I;01/08/2020 20:45;1,244;GALP;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28037;HNOS. GARCIA NOBLEJAS, 35;N;01/08/2020 00:00;1,244;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28031;CL AVENIDA ALBUFERA, 319;N;01/08/2020 11:48;1,245;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28038;AVENIDA ALBUFERA, 89;N;27/07/2020 11:44;1,245;SPA360;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VILLANUEVA DEL PARDILLO  ;28229;CR M-509, 7,300;I;30/07/2020 09:42;1,248;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28003;CALLE CEA BERMUDEZ, 32;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28039;CALLE OFELIA NIETO, 64;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28012;BARRIO CENTRO-EMBAJADORES, 83;I;27/07/2020 12:08;1,249;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28036;AVENIDA PÍO XII, 98;D;27/07/2020 08:50;1,249;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28036;CL MATEO INURRIA, 4;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;"L-V: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A); S-D: 24H (A)"
01/08/2020;MADRID;MADRID                   ;28046;CL PASEO CASTELLANA, 276;N;27/07/2020 16:27;1,249;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MAJADAHONDA              ;28220;CL DR.MARAÑON C/V PL ESCORIAL, S.N.;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28040;CR A-6, 8;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28036;CL PASEO DE LA HABANA, 168;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MAJADAHONDA              ;28220;CARRETERA DEL PLANTIO Nº66 KM. 1,2;D;01/08/2020 00:00;1,249;REPSOL;P;OM;"L-V: 06:30-22:30; S-D: 07:30-21:30";
01/08/2020;MADRID;MADRID                   ;28003;PASEO SAN FRANCISCO DE SALES, 44;D;01/08/2020 00:00;1,249;REPSOL;P;OM;S: 08:00-15:00;S: 08:00-15:00 (A)
01/08/2020;MADRID;MADRID                   ;28040;CALLE ISAAC PERAL, S/N;D;01/08/2020 11:23;1,249;REPSOL;P;dm;"L-V: 07:00-22:00; S-D: 09:00-21:00";"L-V: 07:00-22:00 (A); S-D: 09:00-21:00 (A)"
01/08/2020;MADRID;MADRID                   ;28043;CALLE LOPEZ DE HOYOS, 327;N;01/08/2020 00:00;1,249;REPSOL;P;OM;"L-V: 07:30-21:30; S: 08:00-15:00";"L-V: 07:30-21:30 (A); S: 08:00-15:00 (A)"
01/08/2020;MADRID;MADRID                   ;28012;GLORIETA EMBAJADORES, 0;D;01/08/2020 00:00;1,249;CEPSA;P;OM;"L-V: 07:30-21:00; S: 09:30-14:30";"L-V: 07:30-21:00 (A); S: 09:30-14:30 (A)"
01/08/2020;MADRID;MADRID                   ;28027;CL ALCALA, 510;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28003;CL RIOS ROSAS, 1;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;"L: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A); M-X: 24H (A); J-D: 00:00-12:00 (A), 12:00-21:00 (P), 21:00-23:59 (A)"
01/08/2020;MADRID;MADRID                   ;28002;CALLE CORAZON DE MARIA, 76;N;01/08/2020 00:00;1,249;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28035;AVENIDA CARDENAL HERRERA ORIA, 290;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28043;CL ARTURO SORIA, 175;D;01/08/2020 00:00;1,249;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28015;CALLE BRAVO MURILLO, 012;I;01/08/2020 00:00;1,249;REPSOL;P;OM;"L-V: 07:30-20:30; S: 08:00-14:00";"L-V: 07:30-20:30 (A); S: 08:00-14:00 (A)"
01/08/2020;MADRID;MADRID                   ;28039;CALLE FRANCOS RODRIGUEZ, SN;D;01/08/2020 00:00;1,249;REPSOL;P;OM;"L-V: 07:00-22:00; S: 09:00-14:00";"L-V: 07:00-22:00 (A); S: 09:00-14:00 (A)"
